Display Name,Username,Tweet Text,Promoted,Tweet Category,Opposite Category
QuickTake by Bloomberg,@QuickTake,"A Japanese cruise liner with more than 3,000 people on board was in quarantine Tuesday after a passenger, who had already left the boat, tested positive for the #coronavirus ",True,japanese cuisine,popular
